ID,Pages,Views,Title,Summary
680970808,74,3K,English Grammar Exercise,"English Grammar Exercise AI-enhanced description This document provides an outline for an English grammar workbook for grade 9 students. It covers 17 chapters on various grammar topics, including nouns, pronouns, tenses, passive voice, conditional sentences, wishes, and reported speech. Each chapter contains multiple lessons with explanations and exercises. The document also provides contact information for the teacher who prepared the materials."
272303054,11,238,English Grammar Exercises,"English Grammar Exercises AI-enhanced description This document contains a series of grammar exercises focusing on topics like verbs in the present simple and present continuous tenses, word order, questions and negatives. There are 14 different exercises with multiple parts testing a variety of grammar concepts through fill-in-the-blank, sentence construction, correction and other activity types. The exercises are accompanied by an address and contact information for an after-school grammar review class."
400800052,5,1K,Cardinal and Ordinal Numbers in English - Exercise,"Cardinal and Ordinal Numbers in English - Exercise AI-enhanced description The document is an exercise testing knowledge of cardinal and ordinal numbers in English. It contains 10 sentences requiring the user to fill in the blank with the correct cardinal or ordinal number. The numbers range from 1 to 10 and include other numeric answers like hours, days, and scores in games. The exercise provides practice using both cardinal and ordinal numbers in common situations involving time, classes, ages, dates, quantities, and sports statistics. The exercise provides practice using both cardinal and ordinal numbers in common situations involving"
653083133,2,223,English Exercises - Real Conditionals,"English Exercises - Real Conditionals  This document provides examples and exercises for using real conditionals in English. Real conditionals, also called first conditionals, are used to talk about possible or probable future events. The exercises provide conditional statements with two clauses and ask students to combine the clauses into full sentences using ""if"" or ""unless"". Answers are provided for checking understanding. Additional worksheets on real and unreal conditionals are advertised at the end. Get our"
375940562,5,218,Old Middle Modern English Exercise,Old Middle Modern English Exercise Old Middle Modern English Exercise Old Middle Modern English Exercise Old Middle Modern English Exercise
36343728,4,251,English Grammar Exercise,"English Grammar Exercise AI-enhanced description The document contains examples of exercises for changing verb tenses and correcting grammatical errors in sentences. Specifically, it provides sentences and asks the reader to: 1) Change verbs to past tense 2) Correct mistakes in sentences 3) Change verbs to present continuous tense 4) Change verbs to past simple tense 5) Underline the correct word in sentences 6) Put verbs in brackets into simple past tense The exercises provide straightforward practice with verb conjugation and corrections to improve grammatical skills. Specifically, it provides sentences and asks the reader to: 1) Change verbs to past tense 2) Correct mistakes in sentences 3) Change verbs to present continuous tense 4) Change verbs to past simple tense 5) Underline the correct word in sentences 6) Put verbs in brackets into simple past tense The exercises provide straightforward"
337478634,7,221,English Exercises,"English Exercises  This document provides examples of sentences with gaps that need to be completed using phrases provided in a list. The phrases relate to topics such as time expressions, agreement/disagreement, quantity, preferences, and past experiences. For each sentence, the best phrase to complete the gap is chosen from the options given."
288180264,48,331,English Exercises,"English Exercises AI-enhanced description The document contains a collection of random sentences without context. It includes sentences about various people, animals, objects, and activities with no clear storyline or connection between the sentences. The pronouns and subjects in the sentences refer to undefined people and things."
621484463,5,228,Open-Cloze - English Exercise,"Open-Cloze - English Exercise  This document contains a cloze test with 25 sentences where one word is missing. The task is to choose the word that best completes each sentence. Some examples include choosing words to fill in blanks like ""tell the difference"", ""native"", and ""retired"" to complete sample sentences about twins, languages spoken, and retiring from work."
519749499,5,42,English Exercise Grade 6,English Exercise Grade 6  English Exercise Grade 6  This document has been already unlocked to download. No subcription needed just to read and download this document. 
206694094,24,614,Grammar Exercise (Official),"Grammar Exercise (Official)  The document contains 10 grammar exercises testing various parts of speech and verb tenses. The exercises provide instructions and blanks to be filled in with the correct grammatical forms. The exercises cover nouns, pronouns, adjectives, adverbs, simple tenses and progressive tenses. The exercises are from various online and published sources on English grammar."
497950110,5,45,English Exercise Obligation,English Exercise Obligation  The document provides an English exercise with 10 sentences where students must fill in either 'mustn't' or 'don't/doesn't have to' to complete the sentences about obligations.
629448066,2,28,English Exercise,"English Exercise AI-enhanced description Dokumen membahas dua penyakit yaitu osteoartritis dan Alzheimer. Osteoartritis adalah penyakit persendian yang disebabkan oleh kerusakan kartilago pada persendian. Alzheimer adalah gangguan kognitif yang ditandai dengan penurunan memori, berpikir, dan kemampuan berbicara."
620423397,2,159,English Exercises - This - These - That - Those,"English Exercises - This - These - That - Those  This document provides exercises to practice using the demonstrative pronouns this, that, these, and those. It explains that ""this"" and ""these"" are used for things that are near the speaker, while ""that"" and ""those"" are used for things that are farther away. There are matching, ordering, and fill-in-the-blank exercises involving using the correct demonstrative pronoun in sentences about objects like watches, CDs, houses, and flowers. About Support"
717778486,5,5K,Focus3 2E Unit Test Vocabulary Grammar UoE Unit2 GroupA B ANSWERS,Focus3 2E Unit Test Vocabulary Grammar UoE Unit2 GroupA B ANSWERS Focus3 2E Unit Test Vocabulary Grammar UoE Unit2 GroupA B ANSWERS This document has been already unlocked to download. No subcription needed just to read and download this document. 
650881677,5,24K,Focus4 2E Unit Test Vocabulary Grammar UoE Unit4 GroupA B ANSWERS,"Focus4 2E Unit Test Vocabulary Grammar UoE Unit4 GroupA B ANSWERS AI-enhanced description This document contains an answer key for a unit test on vocabulary, grammar, and use of English. It provides the correct answers to 12 exercises testing a variety of English skills. The exercises are divided into two groups and cover topics like vocabulary, grammar, and completing sentences. The concise answer key allows teachers to quickly check students' work on the unit test. About Legal"
644201233,5,1K,Focus1 2E Unit Test Vocabulary Grammar UoE Unit7 GroupA B ANSWERS PDF,Focus1 2E Unit Test Vocabulary Grammar UoE Unit7 GroupA B ANSWERS PDF  Focus1 2E Unit Test Vocabulary Grammar UoE Unit7 GroupA B ANSWERS PDF  This document has been already unlocked to download. No subcription needed just to read and download this document. 
670529460,12,5K,《P6 English Exercise》 尋補blog,"《P6 English Exercise》 尋補blog AI-enhanced description This document contains an English exercise for Primary 6 students. It includes exercises on mixed tenses, passive voice, comparison of adjectives, -ed and -ing adjectives, and if conditionals. The answers to the exercises are also provided."
718811592,5,12,English Exercise,English Exercise  English Exercise  This document has been already unlocked to download. No subcription needed just to read and download this document. 
605644453,2,15,English Exercise,English Exercise English Exercise This document has been already unlocked to download. No subcription needed just to read and download this document. 
548484529,5,20K,Focus4 2E Unit Test Vocabulary Grammar UoE Unit2 GroupA B ANSWERS,Focus4 2E Unit Test Vocabulary Grammar UoE Unit2 GroupA B ANSWERS Focus4 2E Unit Test Vocabulary Grammar UoE Unit2 GroupA B ANSWERS This document has been already unlocked to download. No subcription needed just to read and download this document. 
358682447,2,2K,Exercises in Modern English Grammar PDF,Exercises in Modern English Grammar PDF AI-enhanced description This document discusses exercises in modern English grammar and provides links to download PDF versions. It includes exercises from various books on English grammar from foundational to advanced topics. Key resources mentioned include exercises in modern English grammar by Saakyan and Kryutikov.
498255024,8,63,English Exercise,"English Exercise AI-enhanced description This document provides an English exercise on using the present perfect tense. It contains examples of converting verbs to the ""-ing"" form for the present perfect continuous tense. There are also exercises where the reader must identify correct and incorrect usage of the present perfect simple and present perfect continuous tenses in sentences, and conversations. The document was created by Karol Montealegre Guzman for a degree course."
88582562,5,88,Study The Sentences Below!: Name: Reg - Number: Class: English Exercise Grammar Focus,"Study The Sentences Below!: Name: Reg - Number: Class: English Exercise Grammar Focus  1. The document contains an English exercise with grammar focus on the past continuous and simple past tenses. It includes activities to practice using these tenses, including rewriting sentences, identifying errors, and completing a story with the correct verb forms. 2. The exercise provides a short story about a woman's dream and has the reader insert the simple past or past continuous form of verbs in brackets to complete the story. 3. It also contains two spoof stories and has the reader answer questions to analyze the generic structures and for comprehension. The purpose is to practice using and understanding the past tenses through different grammar exercises and short texts. The document contains an English exercise with grammar focus on the past continuous and simple"
514802174,6,262,Upper Primary English Exercises Lesson 7,"Upper Primary English Exercises Lesson 7 AI-enhanced description The document discusses the simple future tense in English grammar. The simple future tense is formed using ""shall/will"" plus the base verb form. It is used to refer to future events or planned activities. Examples are provided of using shall/will in sentences. Exercises are also included to practice forming sentences in the simple future tense."
802172110,5,4,ENGLISH EXERCISE,ENGLISH EXERCISE ENGLISH EXERCISE This document has been already unlocked to download. No subcription needed just to read and download this document. 
520624616,3,27,English Exercise,English Exercise  English Exercise 
721555686,5,252,Asking Questions in English Exercises,Asking Questions in English Exercises  The document provides an exercise to practice asking questions about underlined words in sentences. The exercise contains 10 sentences with questions to ask about the underlined portion and answers provided at the end.
333628359,2,249,English Exercises - Cardinal and Ordinal Numbers,"English Exercises - Cardinal and Ordinal Numbers  This document contains information about cardinal and ordinal numbers exercises. It includes a table that lists cardinal numbers from 1 to 99 along with their spelling and ordinal numbers from 1st to 99th. Below the table are descriptions of four additional English exercises files on topics including ordinal and cardinal numbers, alphabet, fractions, and pronouns that can be downloaded. The document promotes learning English numbers and provides resources for elementary-aged students. The document promotes learning English numbers and provides"
532334255,5,33,English Exercise Number,"English Exercise Number AI-enhanced description This document contains a list of 20 numbers with their written and pronunciation forms to practice English number exercises. The numbers range from single digits to large numbers with decimals, fractions, percentages and dates to help learn pronunciation of different numeric formats in English."
218621047,5,6K,Form 1 English Exercise,"Form 1 English Exercise AI-enhanced description The document contains a revision test with fill-in-the-blank questions on grammar concepts like verbs, tenses, plural forms, and parts of speech. The blanks require the correct form of various words like verbs, nouns, and prepositions to complete sentences on topics ranging from living things and their habitats to activities people enjoy and daily routines."
815722360,3,10,English Exercise,English Exercise English Exercise
826180097,89,84,English Grammar Exercises for B1,"English Grammar Exercises for B1 AI-enhanced description The document contains English grammar exercises for B1 level students, focusing on present tense contrast, articles, and verb patterns. It includes various exercises such as filling in the blanks, matching sentences, and correcting incorrect sentences. The exercises aim to enhance understanding and usage of English grammar in different contexts."
237071572,5,2K,Primary 1 English Exercise,Primary 1 English Exercise  English Vocabulary exercise Tahun 1 Primary 1 English Exercise  English Vocabulary exercise Tahun 1
493523734,5,948,Economic English Exercise w4,"Economic English Exercise w4  Manager Bui objects to relocating Instep's headquarters from Paris to Beauchamp as some workers may choose to stay in Paris rather than travel 120km each day. However, Manager Jean and a consultant believe relocation will reduce costs and boost profits over time. A vote was taken, and the staff voted 35-50 to relocate. The CEO is being informed of the decision so a new plan can be prepared to successfully transition the business to Beauchamp. The CEO is being informed of the decision so a new plan can be prepared to"
513526898,4,158,English Exercise 12th Grade,"English Exercise 12th Grade AI-enhanced description The document provides examples of cause and effect relationships in sentences. It presents 10 pairs of sentences describing some event or circumstance followed by a resulting event or outcome. For each pair, it provides two versions expressing the cause-effect relationship between the two ideas."
764079634,5,8,English Exercise Class 2,English Exercise Class 2 English Exercise Class 2 English Exercise Class 2 English Exercise Class 2
170912475,29,364,English Exercises,"English Exercises AI-enhanced description The document contains a series of English exercises including sentence building, choosing words to complete sentences, choosing the best answer, and choosing the correct word to complete sentences. There are multiple parts with different types of questions testing grammar, vocabulary, and language skills."
743320580,22,100,Unit 6 Health and Exercise Exercise & Grammar PDF - Class 11 English - The SR Zone,Unit 6 Health and Exercise Exercise & Grammar PDF - Class 11 English - The SR Zone  Unit 6 Health and Exercise Exercise & Grammar PDF - Class 11 English - The SR Zone 
310701668,3,38,English Exercise: A. Active To Passive Voice,"English Exercise: A. Active To Passive Voice  The document provides examples for changing sentences between active and passive voice. Section A gives examples of changing sentences from active to passive voice, such as ""Mr T tells us to close our notebooks"" becoming ""We are told to close our notebooks by Mr T."" Section B gives examples of changing sentences from passive to active voice, such as ""The white board has been cleaned by you"" becoming ""You have cleaned the white board."" Section C provides examples of changing sentences involving two objects from passive to active voice and vice versa. Section A gives examples of changing sentences from active to passive voice, such as ""Mr T tells us to close our notebooks"" becoming ""We are told to close our notebooks by Mr T."" Section"
764079382,5,11,English Exercise Class 1,English Exercise Class 1 English Exercise Class 1 English Exercise Class 1 English Exercise Class 1
333628175,2,354,English Exercises - The Five Senses,"English Exercises - The Five Senses  The document discusses exercises related to the five senses - smell, sight, touch, taste, and hearing. It includes exercises that ask the user to identify which sense is used to smell, see, touch, taste, and hear. It also includes exercises to identify whether certain senses can or cannot be used to complete certain actions. It provides links to additional exercises on the five senses for different age groups."
841019795,49,20,Exercise Book for Understanding English Grammar 9th Edition Martha J. Kolln - Instantly access the complete ebook with just one click,"Exercise Book for Understanding English Grammar 9th Edition Martha J. Kolln - Instantly access the complete ebook with just one click AI-enhanced description The document promotes the 'Exercise Book for Understanding English Grammar, 9th Edition' by Martha J. Kolln, providing links for downloading the book and additional related resources. It outlines the structure of the book, including chapters and exercises designed to reinforce grammatical concepts. The edition includes new chapters, answers for exercises, and additional test exercises to enhance self-instruction."
615302039,35,1K,Class-3 English Exercises,"Class-3 English Exercises AI-enhanced description The document contains a summary of two classroom lessons: 1. The first lesson discusses a story about Mr. Toad, Rat, and Mole going for a carriage ride. However, their carriage falls into a ditch when a motor-car passes by at high speed. While Rat wants to complain about the driver, Toad becomes fascinated with the motor-car. 2. The second lesson contains comprehension questions about the story. It also includes exercises on word meanings, rearranging sentences, identifying sentences, and describing animals. Homework includes writing sentences using difficult words and describing a dog. The second"
397107495,80,805,Kg1 English Exercises,"Kg1 English Exercises  The document appears to be an English booklet for class 1GK KG1 for the school year 2011/2012. It contains 80 numbered pages but no other discernible text, indicating it is likely a blank workbook or exercise book."
691285370,9,408,English Exercises 1 E11,"English Exercises 1 E11  This document contains an English exam with multiple choice questions testing grammar and vocabulary knowledge. There are 54 questions in total, testing a variety of English language concepts like parts of speech, sentence structure, meaning, and context. The questions cover topics like imposing decisions, rules against cheating, curfews, food choices, obligations, behaviors, news, comparisons, progress, reactions, agreements, friendships, changes, simplicity, painting arrangements, difficulties, homework, merits, expressions of emotion, directions, generations living together, acceptance, rebellions, corrections, meanings, and lives in one place. The questions cover topics like imposing decisions, rules against cheating, curfews, food choices, obligations, behaviors, news, comparisons, progress, reactions, agreements, friendships, changes, simplicity, painting arrangements, difficulties,"
414868455,5,297,Advanced English Exercises,"Advanced English Exercises AI-enhanced description This document contains an English exercise with multiple parts: [PART A] Contains exercises on verbs, rewriting sentences, filling in blanks, and reading comprehension. Exercises include filling in verbs, rewriting sentences with similar meaning, choosing words to fill in blanks, and answering true/false and short answer questions about a passage on the moon. [PART B] Contains a pronunciation exercise choosing words with different pronunciations of underlined parts."
481868051,3,41,English Exercise Simple Tenses,"English Exercise Simple Tenses  The document provides examples of sentences in different verb tenses and forms including past simple, present simple, future simple, negative and interrogative forms. For each example, the correct conjugation of the verb based on the specified tense and form is provided. The purpose is to practice conjugating English verbs in different grammatical contexts."
482301104,3,47,English Exercise 5,"English Exercise 5  This document contains two English exercises on parts of speech. The first exercise has 9 multiple choice questions testing identification of different types of nouns such as proper, common, abstract, collective, gerund and compound nouns. The second exercise has 10 multiple choice questions testing identification of different types of pronouns such as subjective, objective, relative, possessive, indefinite, reflexive and reciprocal pronouns. The document provides practice on key parts of speech in English grammar."
498701480,4,53,Exercises For Task 6 (English Grammar) - Miguel Ángel Mercedes Rondón,"Exercises For Task 6 (English Grammar) - Miguel Ángel Mercedes Rondón  1) The document is a student's assignment for an English grammar course. It contains exercises on the present perfect tense, including completing sentences, matching verbs to past participles, and filling in sentences with ""for"" or ""since"". 2) The student provides examples of experiences they have had using the present perfect tense, such as working in a call center since 2018 and traveling to different cities. 3) An imaginary conversation is created between the student and their grandchild, where they discuss countries the student has visited like the US, Argentina, and Canada. 2) The student"
253175039,5,79,Strength and Stretching Exercises,Strength and Stretching Exercises  This document provides instructions for 5 stretching and strength exercises: 1. The hamstring stretch against a wall to stretch the back of the thighs. 2. The quadriceps stretch against a wall to stretch the front of the thighs. 3. The ITB stretch crossing one ankle over the other to stretch the outside of the hips. 4. The knee-to-chest stretch on the back to stretch the lower back. 5. The reclining rear upper arms exercise to stretch the back and work the front thigh and core muscles. The knee-to-chest
773682971,5,5,English Exercise 6a,English Exercise 6a  English Exercise 6a  This document has been already unlocked to download. No subcription needed just to read and download this document. 
21652699,5,1K,English Grammar Practice Exercises,"English Grammar Practice Exercises AI-enhanced description The document provides examples of using the present simple and present continuous tenses in English grammar. It gives sentence structures using ""I"", ""he/she"" and auxiliary verbs like ""do/does"" to form questions and negative sentences. There are then exercises for learners to complete sentences using words provided in brackets regarding common activities, locations and present situations. The exercises cover using ordinal numbers, possessive determiners, prepositions and distinguishing between ""some"" and ""any""."
595475656,5,4K,Focus3 2E Unit Test Vocabulary Grammar UoE Unit1 GroupA B ANSWERS,Focus3 2E Unit Test Vocabulary Grammar UoE Unit1 GroupA B ANSWERS  Focus3 2E Unit Test Vocabulary Grammar UoE Unit1 GroupA B ANSWERS  This document has been already unlocked to download. No subcription needed just to read and download this document. 
649824374,5,30,ENGLISH EXERCISE Kelas 2,"ENGLISH EXERCISE Kelas 2  This English exercise document provides shapes for students to identify and practice writing their name, class, and responses to introductory questions. It includes spaces for students to write their name, class, descriptions of shapes like oval, circle, square, heart, rectangle, and triangle, and responses to ""What is your name?"" and an introduction question asking students to introduce themselves."
153699576,3,719,"English Exercises - Articles (A, An, The, Some, No Article)","English Exercises - Articles (A, An, The, Some, No Article)  This document provides an English exercise on using articles (a, an, the, some, no article) correctly in sentences. It contains three sections with multiple sentences where the user must select the appropriate article. The first section focuses on the articles a, an, and the. The second section covers a, an, some, and no article. The third section is a potato cake recipe where the user selects a, an, or some to complete the instructions. The document aims to help learners practice using different types of articles in the English language. The first section focuses on the articles a, an,"
582378811,5,74,Now Look at The Safari Park Below. Answer The Questions. Number 1 and 2 Have Been Done For You,"Now Look at The Safari Park Below. Answer The Questions. Number 1 and 2 Have Been Done For You  The document contains an English exercise with questions about animals in a safari park. It asks whether there are various animals in the park and how many of each animal if present. The questions include cows, birds, horses, monkeys, buffalo, elephants, and giraffes. The student is meant to fill in the blanks to correctly answer if each animal is present and how many there are. The student is meant to fill"
539198454,2,44,Business English Exercise - Topic: Advertising Vocabulary 1 Questions,"Business English Exercise - Topic: Advertising Vocabulary 1 Questions  The document is a business English exercise that provides 10 multiple choice questions about advertising vocabulary. The questions test vocabulary related to common advertising terms like campaigns, branding, perception, and messaging. Key terms included are ""landed"", ""campaign"", ""fair"", ""negatively"", ""stake"", ""centered"", ""challenge"", ""vision"", and ""meets your eye""."
252411923,128,5K,English Grammar and Exercises 2011,English Grammar and Exercises 2011 AI-enhanced description Dokumen ini membahas tentang konkord atau kesesuaian antara subjek dan kata kerja dalam kalimat bahasa Inggris. Dokumen ini juga memberikan contoh kalimat dan latihan soal untuk mempelajari konsep ini.
595105661,5,12K,Focus4 2E Unit Test Vocabulary Grammar UoE Unit7 GroupA B ANSWERS,Focus4 2E Unit Test Vocabulary Grammar UoE Unit7 GroupA B ANSWERS  Test Focus4 2E Unit Test Vocabulary Grammar UoE Unit7 GroupA B ANSWERS  Test This document has been already unlocked to download. No subcription needed just to read and download this document. 
283801749,5,219,Summary Chart of English Exercise Contract,"Summary Chart of English Exercise Contract AI-enhanced description This summary chart outlines an English exercise contract with assignments distributed monthly from January to October totaling 20 PBS exercises, 45 structure exercises, 18 essay exercises, and 30 literature exercises. It also notes exam weeks in May and November where no exercises are assigned those months."
465077475,2,837,Class 6 Exercise Collective Nouns English Grammar,Class 6 Exercise Collective Nouns English Grammar  Class 6 Exercise Collective Nouns English Grammar  This document has been already unlocked to download. No subcription needed just to read and download this document. 
722451773,217,93,0 Rudra Devbrat 2000 English Grammar Exercises With Answers,0 Rudra Devbrat 2000 English Grammar Exercises With Answers 0 Rudra Devbrat 2000 English Grammar Exercises With Answers
175008611,5,370,CJ 2014 English Exercise 5 Answers,CJ 2014 English Exercise 5 Answers  The document lists English exercise answers with numbers 1 through 30 and corresponding letters for each answer. It also includes an encouraging message at the end.
800496207,2,11,English Exercise g2,English Exercise g2 English Exercise g2 This document has been already unlocked to download. No subcription needed just to read and download this document. 
631859949,2,574,"English Exercises - RELATIVE CLAUSES, DEFINING AND NON-DEFINING Corr","English Exercises - RELATIVE CLAUSES, DEFINING AND NON-DEFINING Corr  This document contains an exercise on defining and non-defining relative clauses with multiple parts: 1. Students complete sentences with relative pronouns like ""who"", ""which"", or ""that"". 2. They join sentences using relative pronouns or omitting them when possible. 3. Students then determine if the relative clauses in sentences are defining or non-defining. 4. Finally, they choose the right relative pronoun to complete additional sentences. The exercise provides practice with different types of relative clauses. Finally, they choose the right relative pronoun"
461204337,2,33,English Exercise TTG Plural Ls 2 Unit 1,English Exercise TTG Plural Ls 2 Unit 1  The document contains three repetitions of an English exercise where the learner is asked to write the plural form of 10 different nouns. The exercise is meant to practice forming plurals in English.
364412062,5,701,English Exercises (Con Soluciones),"English Exercises (Con Soluciones)  Diana is writing an email to Robert about her family's summer holidays in Europe. [1] She describes their travels over three weeks, including visits to London, Paris, Barcelona, and their current location of Florence, Italy. [2] Diana mentions enjoying the friendly people, good weather, and sightseeing attractions in each city. [3] She plans to continue her trip by visiting Rome, Athens, and Istanbul over the next two weeks."
816088677,2,9,English_Exercise_New,English_Exercise_New English_Exercise_New
40739923,2,717,English Exercises - Possessives,"English Exercises - Possessives  This document provides an English exercise on possessive determiners and pronouns. The exercise includes three parts: Part A has students fill in gaps with possessive determiners like ""my"", ""your"", ""his"", etc. Part B has students choose the correct possessive pronoun to complete sentences. Part C has students complete sentences using a possessive determiner or pronoun. The document also includes a link to share the exercise on other websites or blogs."
493855774,5,44,Max Is A Good Singer. He Sings A. Better B. Well C. Best D. Nice,"Max Is A Good Singer. He Sings A. Better B. Well C. Best D. Nice  1. The passage provides a list of English exercises involving choosing the correct answer to fill in blanks in sentences. 2. The questions cover a range of topics including parts of speech, sentence structure, vocabulary, and comprehension of short passages. 3. The exercises are intended to test and improve the reader's English language skills. Get our"
669378025,2,103,English Exercises - Pronouns (Subject - Object) & Possessives (Adjectives and Pronouns),English Exercises - Pronouns (Subject - Object) & Possessives (Adjectives and Pronouns)  This document provides an English grammar exercise on pronouns and possessives. It contains 5 multiple choice questions asking the reader to fill in missing pronouns or identify whether a word is being used as a pronoun or possessive adjective/pronoun. It also includes a short paragraph filling exercise with missing possessive pronouns or adjectives. The exercises are intended to reinforce rules around subject/object pronouns and expressing ownership. The exercises are intended to reinforce rules around subject/object
467182404,3,67,English Grammar Course - Mide Term Exercises: 1. Identify The Linguistic Unit Underlined,"English Grammar Course - Mide Term Exercises: 1. Identify The Linguistic Unit Underlined  This document contains an English grammar course midterm exercise from the Ricardo Palma University in Peru. It includes identifying linguistic units, completing sentences, identifying phrases and clauses, and parsing sentences. Exercises include identifying parts of speech, phrases, clauses, and their functions in sentences from passages."
463960607,5,2K,Exercise On Reported Speech - 04 - English Grammar-REŠENJA,"Exercise On Reported Speech - 04 - English Grammar-REŠENJA  The document discusses reported speech, which involves restating what someone said at a different time or place. It provides 10 examples of direct quotes and their equivalents in reported speech, where necessary pronouns and references to time and place are changed. The goal is to practice rewriting sentences from direct to reported speech by backshifting tenses and changing expressions of time and place. It notes that 1 out of the 10 example answers provided is correct. The goal is to practice rewriting sentences from direct to reported speech by backshifting tenses and changing"
373415587,4,280,Ejercicios de Gramática en Inglés (English Grammar Exercises),"Ejercicios de Gramática en Inglés (English Grammar Exercises)  This document contains a list of over 50 English grammar exercises covering a wide range of topics from personal pronouns and verb conjugations to tenses, modals, conditionals and more. It provides the title of each exercise in Spanish and explains that to access the exercises, the user simply needs to click on the name. It also includes brief descriptions of what grammar is, why it's important to study, and the best way to improve one's English grammar through regular practice. It also"
513570799,3,2K,WORKSHOP - Prepositions of Place - There Is - There Are - English Class,"WORKSHOP - Prepositions of Place - There Is - There Are - English Class  The document provides an English exercise on prepositions of place. [1] It contains questions about the location of objects in pictures using prepositions like ""in"", ""on"", ""under"", ""next to"", etc. [2] There are also exercises filling in blanks with prepositions of place and forming sentences using ""there is/are"". [3] The student is asked to look at pictures and answer questions about the presence or absence of objects using ""yes/no"" and ""there is/are"". [3] The student is"
299348227,2,101,English Exercises,"English Exercises  This document provides examples of using the past simple and present perfect tenses in English. It contains 27 sentences with blanks that must be filled in with the correct verb form, either in the past simple or present perfect. The key provides the answers, filling in each blank with the appropriate verb form based on the tense required by the context in each sentence."
575768637,67,162,English Exercises 2nd Semester 2022 R,"English Exercises 2nd Semester 2022 R  An orderly office is important for one's career advancement. While a messy desk alone may not indicate poor work, it can give colleagues and managers the impression that one is overwhelmed or not doing their job well. To avoid this, it is recommended to keep important materials within easy reach, file things away as tasks are completed, maintain an up-to-date to-do list, and only keep the few most pressing projects visible on one's desk at a time. Planning each day and week in advance can help prevent work from spinning out of control and eliminate unnecessary paper from the desk. To avoid this,"
459761118,2,7,English Exercise Doni Mahendra,"English Exercise Doni Mahendra  This document contains an English exercise with a student's name, student ID number, and their answers to various parts of the exercise. It includes 3 sections with multiple choice questions answered in parts A, B, and C. The student's answers are provided in list form."
710760458,2,2K,Focus5 2E Unit Test Unit1 Dictation Vocabulary Grammar UoE GroupB ANSWERS,"Focus5 2E Unit Test Unit1 Dictation Vocabulary Grammar UoE GroupB ANSWERS  This document is an answer key for a group B test covering dictation, vocabulary, grammar, and use of English. It provides the answers and explanations for 10 exercises testing skills like dictation, identifying vocabulary definitions, proper use of verb tenses like the present continuous, future perfect, and past perfect, and identifying grammatically correct sentences. The summary focuses on the overall content and structure rather than specific answers or explanations. The summary focuses on the overall content"
761177682,69,3K,P3 Longman - Weekly English Grammar Exercise 3B,P3 Longman - Weekly English Grammar Exercise 3B P3 Longman - Weekly English Grammar Exercise 3B
360038128,5,96,English Exercises,"English Exercises AI-enhanced description This document provides instructions for completing several exercises related to writing summaries, abstracts, and recommendations. The exercises include summarizing an article on a related field; writing a descriptive abstract of the same article; summarizing a section from a chapter; examining table of contents formats; investigating style manuals; and writing a recommendation memo comparing two computer options based on listed criteria such as cost, features, and support."
620362103,4,71,English Exercise Seventh Grade San Luis,English Exercise Seventh Grade San Luis AI-enhanced description This document provides exercises to practice verbs. Part I asks to identify verbs as regular or irregular. Part II asks for the past participle form of given verbs. Part III asks to write sentences using the present perfect tense structure. Part IV identifies mistakes in sample sentences. The document contains practice exercises related to verbs in English.
477198081,3,310,EXERCISES PRESENT PERFECT and SIMPLE PAST Based On English Grammar Book,"EXERCISES PRESENT PERFECT and SIMPLE PAST Based On English Grammar Book  This document provides exercises to practice using the present perfect and simple past tenses in English. It includes examples of filling in sentences with the correct tense, completing sentences using ""already"" with the present perfect or simple past, and asking and answering questions using the present perfect and simple past tenses. The goal is to practice forming and using sentences in both tenses."
258322803,6,920,English Exercise Standard 5 PDF,English Exercise Standard 5 PDF  English Exercise Standard 5 PDF 
423359340,6,544,Simple Present Tense (1) : I We You (Singular) You (Plural) They,"Simple Present Tense (1) : I We You (Singular) You (Plural) They  The document provides instructions on forming sentences in the simple present tense in English. It discusses using verbs like ""be"", ""have"" and other verbs to form positive and negative statements. Examples are given for the first, second and third person singular forms. Four exercises follow with prompts to form sentences in the simple present tense based on examples given in the instructions."
809548164,8,161,p2-上學期exam-english-exercise,p2-上學期exam-english-exercise p2-上學期exam-english-exercise
468383687,5,43,Task 2 English Exercise,"Task 2 English Exercise  The document contains an English exercise for Year 4 students with multiple choice, fill-in-the-blank, and short answer questions testing grammar and vocabulary. It covers topics such as verb conjugation, identifying flags, reading comprehension, and matching pictures to sentences. The exercise aims to assess students' English language skills in areas like verbs, pronouns, prepositions, and past tense forms."
590273343,26,420,English Exercises,"English Exercises  The document discusses sleep habits and longevity. A recent study found that people who sleep 6-7 hours per night live longer than those sleeping 8 or more hours, but the study methods have been criticized. While lack of sleep can be dangerous, more research is needed to understand the connection between sleep and longevity English Exercises  The document discusses sleep habits and longevity. While lack of sleep can be dangerous, more research is needed to understand the connection between sleep and longevity"
501789258,3,145,Exercises For Task 7 (English Grammar),"Exercises For Task 7 (English Grammar)  This document contains an English grammar exercise assigned to a student named Arisbel Corporan by their teacher Eddy Muñoz. The exercise is due on Friday, August 23rd, 2020. It contains multiple parts: 1) Completing sentences using ""be going to"" to express future intentions or plans. 2) Completing sentences using ""will/won't"" to express certainty or promises about the future. 3) Writing a short paragraph using ""be going to"" and the present continuous to describe plans for the upcoming weekend. 4) Explaining the differences between using ""be going to"" and ""will"" to talk about the future. 2)"
